"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","p_adj"
"set",FALSE,0.503442098836836,11,5,2,0.4,0.181818181818182,"GO:0051049","GO:BP","regulation of transport",42,13286,"GO:0006810,GO:0032879",0.503442098836836
"set",FALSE,0.503442098836836,11,5,2,0.4,0.181818181818182,"GO:0055085","GO:BP","transmembrane transport",42,14029,"GO:0006810,GO:0009987",0.503442098836836
"set",FALSE,0.509467622466354,4,5,1,0.2,0.25,"GO:0043085","GO:BP","positive regulation of catalytic activity",42,10423,"GO:0044093,GO:0050790",0.509467622466354
"set",FALSE,0.509467622466354,4,5,1,0.2,0.25,"GO:0050790","GO:BP","regulation of catalytic activity",42,13087,"GO:0065009",0.509467622466354
"set",FALSE,0.509467622466354,4,5,1,0.2,0.25,"GO:0050891","GO:BP","multicellular organismal-level water homeostasis",42,13163,"GO:0050878,GO:0140962",0.509467622466354
"set",FALSE,0.509467622466354,4,5,1,0.2,0.25,"GO:0140962","GO:BP","multicellular organismal-level chemical homeostasis",42,19692,"GO:0048871,GO:0048878",0.509467622466354
"set",FALSE,0.509467622466354,4,5,1,0.2,0.25,"GO:0002376","GO:BP","immune system process",42,904,"GO:0008150",0.509467622466354
"set",FALSE,0.59226147140357,5,5,1,0.2,0.2,"GO:0007605","GO:BP","sensory perception of sound",42,3050,"GO:0050954",0.59226147140357
"set",FALSE,0.59226147140357,5,5,1,0.2,0.2,"GO:0050954","GO:BP","sensory perception of mechanical stimulus",42,13224,"GO:0007600",0.59226147140357
"set",FALSE,0.59226147140357,5,5,1,0.2,0.2,"GO:0007186","GO:BP","G protein-coupled receptor signaling pathway",42,2731,"GO:0007165",0.59226147140357
"set",FALSE,0.59226147140357,5,5,1,0.2,0.2,"GO:0044093","GO:BP","positive regulation of molecular function",42,10818,"GO:0065009",0.59226147140357
"set",FALSE,0.597222222222222,13,5,2,0.4,0.153846153846154,"GO:0070887","GO:BP","cellular response to chemical stimulus",42,16130,"GO:0042221,GO:0051716",0.597222222222222
"set",FALSE,0.597222222222222,13,5,2,0.4,0.153846153846154,"GO:0032879","GO:BP","regulation of localization",42,7819,"GO:0050789,GO:0051179",0.597222222222222
"set",FALSE,0.597222222222222,21,5,3,0.6,0.142857142857143,"GO:0042221","GO:BP","response to chemical",42,9956,"GO:0050896",0.597222222222222
"set",FALSE,0.643645593436475,6,5,1,0.2,0.166666666666667,"GO:0031667","GO:BP","response to nutrient levels",42,7231,"GO:0050896",0.643645593436475
"set",FALSE,0.643645593436475,6,5,1,0.2,0.166666666666667,"GO:0033500","GO:BP","carbohydrate homeostasis",42,8183,"GO:0048878",0.643645593436475
"set",FALSE,0.643645593436475,6,5,1,0.2,0.166666666666667,"GO:0009628","GO:BP","response to abiotic stimulus",42,3535,"GO:0050896",0.643645593436475
"set",FALSE,0.643645593436475,6,5,1,0.2,0.166666666666667,"GO:0065009","GO:BP","regulation of molecular function",42,15668,"GO:0065007",0.643645593436475
"set",FALSE,0.643645593436475,6,5,1,0.2,0.166666666666667,"GO:0042593","GO:BP","glucose homeostasis",42,10160,"GO:0033500",0.643645593436475
"set",FALSE,0.643645593436475,14,5,2,0.4,0.142857142857143,"GO:0048878","GO:BP","chemical homeostasis",42,12950,"GO:0042592",0.643645593436475
"set",FALSE,0.678406958894764,38,5,5,1,0.131578947368421,"GO:0065007","GO:BP","biological regulation",42,15666,"GO:0008150",0.678406958894764
"set",FALSE,0.678553251367211,23,5,3,0.6,0.130434782608696,"GO:0044238","GO:BP","primary metabolic process",42,10839,"GO:0008152",0.678553251367211
"set",FALSE,0.690062049711173,31,5,4,0.8,0.129032258064516,"GO:0050896","GO:BP","response to stimulus",42,13167,"GO:0008150",0.690062049711173
"set",FALSE,0.692456668367291,7,5,1,0.2,0.142857142857143,"GO:0051050","GO:BP","positive regulation of transport",42,13287,"GO:0006810,GO:0048518,GO:0051049",0.692456668367291
"set",FALSE,0.692456668367291,7,5,1,0.2,0.142857142857143,"GO:0098771","GO:BP","inorganic ion homeostasis",42,18637,"GO:0048878",0.692456668367291
"set",FALSE,0.692456668367291,7,5,1,0.2,0.142857142857143,"GO:0007600","GO:BP","sensory perception",42,3045,"GO:0050877",0.692456668367291
"set",FALSE,0.714604025544716,16,5,2,0.4,0.125,"GO:0051239","GO:BP","regulation of multicellular organismal process",42,13407,"GO:0032501,GO:0050789",0.714604025544716
"set",FALSE,0.745736437377849,8,5,1,0.2,0.125,"GO:0033993","GO:BP","response to lipid",42,8310,"GO:0042221",0.745736437377849
"set",FALSE,0.754971809183323,17,5,2,0.4,0.117647058823529,"GO:0042592","GO:BP","homeostatic process",42,10159,"GO:0008150",0.754971809183323
"set",FALSE,0.782904515253681,9,5,1,0.2,0.111111111111111,"GO:0050801","GO:BP","monoatomic ion homeostasis",42,13095,"GO:0048878",0.782904515253681
"set",FALSE,0.782904515253681,9,5,1,0.2,0.111111111111111,"GO:0055080","GO:BP","monoatomic cation homeostasis",42,14026,"GO:0050801",0.782904515253681
"set",FALSE,0.782904515253681,9,5,1,0.2,0.111111111111111,"GO:0050877","GO:BP","nervous system process",42,13150,"GO:0003008",0.782904515253681
"set",FALSE,0.818716111355929,27,5,3,0.6,0.111111111111111,"GO:0008152","GO:BP","metabolic process",42,3111,"GO:0009987",0.818716111355929
"set",FALSE,0.818716111355929,10,5,1,0.2,0.1,"GO:0048871","GO:BP","multicellular organismal-level homeostasis",42,12945,"GO:0032501,GO:0042592",0.818716111355929
"set",FALSE,0.818716111355929,10,5,1,0.2,0.1,"GO:0006950","GO:BP","response to stress",42,2571,"GO:0050896",0.818716111355929
"set",FALSE,0.847567785673669,11,5,1,0.2,0.0909090909090909,"GO:0022414","GO:BP","reproductive process",42,6573,"GO:0008150",0.847567785673669
"set",FALSE,0.847567785673669,20,5,2,0.4,0.1,"GO:0006810","GO:BP","transport",42,2482,"GO:0051234",0.847567785673669
"set",FALSE,0.868736557909669,21,5,2,0.4,0.0952380952380952,"GO:0009058","GO:BP","biosynthetic process",42,3220,"GO:0008152",0.868736557909669
"set",FALSE,0.868736557909669,21,5,2,0.4,0.0952380952380952,"GO:0051234","GO:BP","establishment of localization",42,13403,"GO:0051179",0.868736557909669
"set",FALSE,0.874207036653913,29,5,3,0.6,0.103448275862069,"GO:0051716","GO:BP","cellular response to stimulus",42,13719,"GO:0009987,GO:0050896",0.874207036653913
"set",FALSE,0.958443706950711,25,5,2,0.4,0.08,"GO:0051179","GO:BP","localization",42,13378,"GO:0008150",0.958443706950711
"set",FALSE,0.980508073778799,27,5,2,0.4,0.0740740740740741,"GO:0023052","GO:BP","signaling",42,6607,"GO:0050789",0.980508073778799
"set",FALSE,0.980508073778799,27,5,2,0.4,0.0740740740740741,"GO:0007154","GO:BP","cell communication",42,2705,"GO:0009987",0.980508073778799
"set",FALSE,1,42,5,5,1,0.119047619047619,"GO:0009987","GO:BP","cellular process",42,3796,"GO:0008150",1
"set",FALSE,1,23,5,1,0.2,0.0434782608695652,"GO:0048518","GO:BP","positive regulation of biological process",42,12634,"GO:0008150,GO:0050789",1
"set",FALSE,1,42,5,5,1,0.119047619047619,"GO:0008150","GO:BP","biological_process",42,3110,"",1
"set",FALSE,1,33,5,2,0.4,0.0606060606060606,"GO:0050794","GO:BP","regulation of cellular process",42,13090,"GO:0009987,GO:0050789",1
"set",FALSE,1,34,5,2,0.4,0.0588235294117647,"GO:0050789","GO:BP","regulation of biological process",42,13086,"GO:0008150,GO:0065007",1
"set",FALSE,1,26,5,1,0.2,0.0384615384615385,"GO:0007165","GO:BP","signal transduction",42,2716,"GO:0007154,GO:0009987,GO:0023052,GO:0050794,GO:0051716",1
